category,ranking,name,brand,price,sale_price,date,rate,id,skin_type,select_1_title,select_1_content,select_2_title,select_2_content,select_3_title,select_3_content,txt
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.24,5점만점에 5점,hellobom****,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,"이거 순하고 좋아여 그리고 ㅇ한정 촉촉해요
너무 너무 조효ㅡㅂ니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.23,5점만점에 5점,kjs****,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,에스트라는 가격대가 있지만 퀄리티 때문에 꾸준히 사용중인데요.. 토너는 확실히 피부결을 정리해주고 진정에 효과가 있는것 같습니다. 자극적이지 않아요. 추천합니다
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.22,5점만점에 5점,gusdp****,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,촉촉해서 좋아요~! 피브과에서도 사용하는 제품이라고 해서 믿고 쓰고 있습니다~~ 순하고 촉촉해요! 추천입니당 ㅋㅋ
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.21,5점만점에 5점,johnj****,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,"항상 느끼지만 여기 제품은 다른 말이 필요없습니다!!
면도 후 진정으로 최고입니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.21,5점만점에 5점,icecream****,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"진정토너로 이만한게없어요 순하고
속건조도 잡아둬서
레이어링해서 바르면
쫀쫀합니덩"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.21,5점만점에 5점,i995****,지성에 좋아요,피부타입,지성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"피부가 지성이라 유목민하다 정착한 순한 제품입니다!
향도없고 수분감은있는데 깔끔한느낌이라 좋아요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.19,5점만점에 5점,ho****,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라 시카 라인은 안좋은게 없습니다.
모든 라인이 우수함 특히 토너는 좋음 2번째 구매"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.06.07,5점만점에 4점,종강하고싶슴니당,지성에 좋아요,피부타입,지성에 좋아요,피부고민,보습에 좋아요,자극도,보통이에요,"지성피부인데 무난하게 쓰기에 좋은 토너인거 같아여
근데 개인적으로는 토너보다눈 토너패드가 더 좋은거 같아요 !"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.05.25,5점만점에 5점,hxyxun,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,자극이 하나도 없고 가볍게 발려서 좋아요 기존에 쓰던 에센스는 너무 무거웠는데 이건 토너라서 너무 좋네요
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.05.25,5점만점에 5점,앙뇽잉,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,닥토안 해두 결 관리 해준다고 해서 구매했어용! 잘 씃고 있어용 순해서
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.05.12,5점만점에 5점,싱싱이,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라 최고.. 처음에는 좋은가? 했는데 사용하다보니 결도 좋아지는 것 같고, 계속 찾게되네요 ㅎㅎ
사용시 트러블 전혀 없었고, 저는 좀 건조하면 두번 정도 바르고 앰플, 로션 발라줬습니다~ 사계절 다 사용하기좋은 것 같고 저같은 민감성도 쓸 수 있으니 대부분 잘 맞으실 것 같아요!

세일 + 사은품 있을때 꼭 사시길!!
다 쓰면 또 재구매할 예정입니다~"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.04.28,5점만점에 3점,연쇄살림마,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,자극이 느껴져요,각질제거할때 민감성 피부에 닦토는 좋지 않다고 해서 순하게 녹여주는 제품으오 알아보던중 발견하게되어 세일기간에 2통 구매했습니다 근데... 녹인다는 개념이 민감성 피부에 순하게 작용한다고는 생각하지 않았지만 워낙 에스트라 크림을 잘 사용하고 있는 중이라 정말일까 싶어 써봤는데요 얼굴이 가렵습니다ㅜㅜ 2통이나 사버린 나 자신 왜그랬어...😭
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.04.02,5점만점에 4점,연쇄살림마,지성에 좋아요,피부타입,지성에 좋아요,피부고민,보습에 좋아요,자극도,자극이 느껴져요,"저와 같은 지성+민감성 피부이신 분들은 아시겠지만 유분이 많이 올라오기 때문에 자주 세안하면서 모공각질 관리를 해주어야 하는데 그럼 또 자극을 받으니 유분이 올라오고... 악순환이잖아요
저는 닦토를 즐겨하던 사람인데 10년차 정도 되니까 피부가 너무 거칠어져서 전문가의 도움을 받아보니 얼굴에 손 안대는게 최선의 방법이라며 각질제거는 물리적으로 하는게 아니라 자연스럽게 유도해야 된다고 하시더라구요 그래서 발라놓으면 각질제거가 되는 제품을 찾다보니 여기까지 오게 됐어요
그런데 또 민감성인 분들은 아시겠지만 일단 뭐가 됐든 기능이 추가되는 화장품을 바르면 피부가 그걸 받아들이지 못하고 뱉어낸단 말이에요... 그 과정에서 트러블 유발 같은 상황을 겪게 되고ㅜㅜ 그런데 또 이대로는 살 수 없으니 파하라는 성분이 들어간 기초제품중에서 고르고 골라본 제품이 바로 이 제품이었습니다
사족이 너무 길었는데 결론은 한달정도 사용해보고 후기 남기러 오겠습니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.03.02,5점만점에 5점,0zure,건성에 좋아요,피부타입,건성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"요즘 트러블이 자주 나기도 하고 화장솜이 주는 얼굴 자극을 정말 싫어하는 사람인데요 에스트라 에이시카라인이 엄청 순해서 화장솜 없이 사용해도 각질제거에까지 도움이 된다고 해서 구매했습니다 다른 스킨들보다 조금 더 크리미한 느낌이라 흡수도 잘되고 결케어, 진정에도 도움이 됩니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.03.01,5점만점에 5점,칙칙girl,지성에 좋아요,피부타입,지성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"엏 진자 이거 짱조음...🥺🥺 주인장 뢰전드 지성인간인데 365크림 써보고 너무 좋아서 토너도 사 봤는데 진짜 완전 순하고 좋고 수분 쩔고 좋음 짱짱..그리고 양이 진짜 많음 진짜 많음 허허헤헤ㅔㅎㅎ헿 물 같은 가벼운 제형이라 그냥 어우 아주그냥 촵초ㅑㅂ챱초ㅑㅂ촉촉햠.. 어 그냥 사셈 ㅔㅎㅎㅎ 재구매 의사 잇뜸,,,,..이거 다쓰면 딴 토너 스킨 써보고 그닥이면 이걸로 정착할듯...짱👍🏿"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.03.01,5점만점에 4점,한주먹,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"자극없이 순하고, 보습력 아주 살짝있는 느낌이에요. 피부결이나 수분감보충에 드라마틱하게 좋은 제품은 아니지만 팩토로 올려뒀을땐 순하게 진정되는 느낌은 받았습니다! 흡토로 발라주면 그냥 다른 온천수미스트정도 바르는 아무런 느낌이 안나긴해요.."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.02.28,5점만점에 4점,소심쓰,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,보통이에요,"처음 사용해봤는데 놀라운 사용감까진 아니였지만
어느정도 피부가 매끈한 느낌은 들었어요
닦토용을 사고싶었는데 민감성피부라 닦토하지않아도되는
토너를 추천받아 산건데 적응이 안되어서인지 여전히 닦토하고 싶은 마음은 들더라구요
한번 써보긴 좋은것같아요
정착은 안했지만 다른것써보고 차이점이 느껴지면 돌아올지도!"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.08.06,5점만점에 5점,팡금이,건성에 좋아요,피부타입,건성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"언니꺼 한번 뺏어써보고 바로 반해서 산 제품입니다
이 토너한번만 발라도 피부결이 로션을 바른거처럼 정돈돼요!
저는 악건성이라 토너를 두번 레이어해서 바르는 편인데
요고는 수분감이 가득해서 한번만 발라도 충분히 촉촉하더라고요! 에스트라 평소에도 너무 좋아하지만 더 좋아졌어요 자주 애용할게여ㅜㅜ"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.07.31,5점만점에 5점,똥수,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,에스트라는 자극없이 순한게 젤 큰 특징 같아요! 저는 피부가 워낙 자주 심하게 뒤집어지기 때문에 이런 기초 화장품으로 피부가 다시 좋아지는건 바라지도 않고 그냥 자극없이 순하게발리기만 해줘도 감지덕지거든요ㅜㅠ 근데 에스트라 제품은 거의 모두 제 피부를 뒤집어지게 하지도 않고 자극도 없어서 넘 좋은것같아요.
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.07.25,5점만점에 5점,싱싱한깻잎,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,이 토너는 예전부터 계속 쓰던 제품이라서 좋은것 같아요 가볍게 닦아서 쓰는 토너 처럼 사용하기 좋은것 같고 흡수해서도 사용하긴하지만 닦토가 훨씬 좋은 것 같아요 피부결 정돈도 하면서 화장솜에 적셔서 사용하는게 좋은 것 같습니다 가끔 열감이 올라올때는 화장솜에다 적셔서 냉장고에 조금 나두다가 사용하시면 더 쿨링효과를 보는것같아요 피부타입은 수부지인데 무난하게 쓰기 좋은 토너같아요 이런 토너는 건성에게는 조금 건조하다고 느껴지실수도 있을것 같은데 한번써보시는것도 추천합니다! 겨울빼고는 사용하기 가볍게 사용하기 좋은 것 같고 보습효과보단 진정이랑 수분효과에 저 좋은 제품같다고 생각합니다 어성초가 피부에 잘 맞는분이시면 확실히 진정효과을 볼것 같기도 합니다! 행사할때 사두시는것도 추천드려요
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.07.05,5점만점에 4점,송강동원,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"솜 쓰기 귀찮은 귀찮러라 구매했어요 자극없이 순하고 민감한 피부에도 잘 맞아요! 대체로 에스트라 제품이
잘 맞아서 스킨케어로 잘 사용중이에요
촉촉한데 무겁지 않아서 적당한 수분감이 사용하기 좋아요 보습도 좋고 가볍고 진정에도 효과있어요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.06.16,5점만점에 5점,싱싱한깻잎,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,이 토너는 예전부터 계속 쓰던 제품이라서 좋은것 같아요 가볍게 닦아서 쓰는 토너 처럼 사용하기 좋은것 같고 흡수해서도 사용하긴하지만 닦토가 훨씬 좋은 것 같아요 피부결 정돈도 하면서 화장솜에 적셔서 사용하는게 좋은 것 같습니다 가끔 열감이 올라올때는 화장솜에다 적셔서 냉장고에 조금 나두다가 사용하시면 더 쿨링효과를 보는것같아요 피부타입은 수부지인데 무난하게 쓰기 좋은 토너같아요 이런 토너는 건성에게는 조금 건조하다고 느껴지실수도 있을것 같은데 한번써보시는것도 추천합니다! 겨울빼고는 사용하기 가볍게 사용하기 좋은 것 같고 보습효과보단 진정이랑 수분효과에 저 좋은 제품같다고 생각합니다 어성초가 피부에 잘 맞는분이시면 확실히 진정효과을 볼것 같기도 합니다! 행사할때 사두시는것도 추천드려요
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.06.13,5점만점에 5점,똥수,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라는 진짜 자극없이 순하다는 게 인기비결 중 1등인것같아요! 피부가 좋아진다거나 밝아진다거나 부드러워지는건 사실 모르겠는데 자극이 없어서 피부가 나빠지지 않는다는 점때문에 기초 화장품은 전부 에스트라로 바꿨습니다ㅎㅎ
한 1년 반? 그쯤부터 성인여드름이 얼굴 전체에 나고 극민감성으로 피부타입이 바뀌면서 스트레스도 엄청 받고 원래 쓰던 모든 제품들이 피부에 닿기만해도 사포로 문지른 것처럼 따갑고 화끈거렸었는데 유일하게 에스트라와 ahc 아이크림만 자극없이 피부에 스며들더라구요! 그때부터 에스트라는 믿고 구매해야겠다고 생각해왔었어욤ㅎㅎ
저처럼 순한 제품 찾으시는 분들은 에스트라제품 추천드려요!!!"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.06.11,5점만점에 5점,Redcherry04,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"⭐구매 이유
샘플로 받아서 사용해보았는데 피부에 자극이 없고 함께 받았던 시카 크림과 궁합이 잘 맞더라고요. 샘플 다 써갈 때 쯤 50ml 기획 세트를 판매하기에 구매 결정했습니다.

⭐제품 특징
상세 페이지에서도 흡토를 권하는 문구를 보았는데 정확한 설명입니다. 이 토너의 제형은 제가 기존에 사용하고 있던 토너보다는 훨씬 가벼운 제형이라 솜에 묻혀서 얼굴을 닦아내기에는 적합하지 않은 것 같습니다. 저는 예전에 닥토하기 전에 그냥 손으로 토너를 발라주었던 시절처럼 손에 내용물을 덜어서 얼굴에 찹찹 두드려 주어 흡수시키는 방법으로 사용해주고 있습니다."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.06.10,5점만점에 5점,꾸리만만쥬,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"🤷‍♀️복합성. 겨울에는 볼쪽만 건성이됨

👍겨울부터 사용했는데 너무 좋아요... 닦토보다는 흡토 추천. 2번만 레이어링해도 2시간동안은 피부가 촉촉해요🥰 귀찮을 때 이거만 바르고 잔 적도 있는데 아침에 당기거나 하지 않았음! 사계절 내내 사용해도 될 정도로 제형도 가벼워요

진정라인이지만 진정에 효과가 있는지는 잘 모르겠어요 보습에 좋아요. 파하성분 있어서 데일리로 사용하면서 각질까지 같이 케어하려고 했는데 각질이나 피부결이 확연하게 정돈되는지는 모르겠어요 매일써서 ... 그런가 🙄🙄"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.31,5점만점에 5점,두부두두,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라 스킨케어 맛집,, 제 피부와 에스트라가 잘 맞고, 평소 에스트라 상품 정말 다 사용해봤는데 최애 토너 나왔어요!!!! 얘 진짜 3월에 구매해서 지금까지 사용 중인데 닦토에서 흡토로 바꾸니까 확실히 피부에 자극 안 줘서 좋아요!! 같은 라인 세럼, 크림과 궁합도 괜찮음 토너가 제일 좋은 거 같아요 진정 필요하신 분, 속보습 하실 분 이겁니다!! 콧물 제형보다는 물토너에 가까움 물토너 8스푼에 콧물 제형 2스푼 넣은 느낌"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.19,5점만점에 4점,지끼,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"늘 스킨 패드 아니면 닦토는 해왔던 사람으로 자극 없이 결정리 하며 토너를 바를 수 있다는 말에 솔깃해 구매했어요. 에스트라가 워낙 순한 제품으로 유명하니까 뭐가 나기야 하겠어~ 하면서요! 역시나 자극 없고, 수분 충전하기에 좋았어요. 다만 제가 좋아하는 제형은 아니어서 잘 손이 안가요. 결정리가 된다기 보단 막이 하나 생기는 느낌!? 그래도 꽤 촉촉해서 제품력은 좋은 것 같습니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.05.08,5점만점에 5점,꾸리만만쥬,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"제가 사용해본 흡토했을 때 가장 좋은 토너 1위로 선정되셨습니다. 축하드려요

진정라인으로 나온 토너이긴하지만 진정보다는 보습에 더 효과적이었어요. 2번만 레이어링하고 3시간동안 아무것도 안 발라도 촉촉함을 유지했던 게 별5개를 줄 수 있었던 가장 큰 포인트. 가끔 귀찮을 때 이거만 3번정도 바르고 자도 다음날에 건조하지 않았던 적도 있어요. 건성이나 복합성 분들에게 강추합니다🤤"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.03.16,5점만점에 5점,이거이거,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,토너 사용 다 하고 그당시에 할인율 제일 좋은 토너가 이 제품이라 그닥 크게 기대하지 않고 샀는데 당시 예민하던 피부 다 진정되고 짱이에요 그리고 샘플로 받았던 같은 라인 세럼도 있는데 이게 진짜 찐이에요 세럼은 따로 구매하려고 합니다 갈떙병 사용하고 있는데 그 제품보다 더 진정효과가 좋아요! 이번에 제대로된 물건 만난 기분입니다 당분산 이 아이로 쭉 갑니다
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.03.06,5점만점에 5점,복구,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"닦아내는 토너가 아니라고 해서 반신반의로 손에 양을 덜어 발라주면서 피부결 정리를 했는데 정말 닦아내는 토너 같은 느낌이 들어서 신기했어요

저는 피부가 많이 지쳐있을 때 얇은 화장솜에 덜어서 그냥 붙혀놓고 있다 떼어내고 결 정리를 해줬을 때 제일 효과가 좋았어요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.26,5점만점에 4점,지끼,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라를 추천하시는 유튜버분들이 참 많더라고요. 순하다고 소문이 나있는 브랜드길래 기대를 많이 했어요. 저는 건성에 민감성 피부라 스킨케어에 신경을 많이 쓰고 여전히 스킨케어 유목민이랍니다. 이 제품은 제 기준에선 쏘쏘(?)였어요. 닦토도 해봤고, 스킨패드도 사용해본 사람이라서 알지만 정말 피부가 예민할 때는 닦아낸다는 거 자체가 부담이 되더라고요. 그래서 화장솜을 사용하지 않아도 결정리가 된다는 말에 솔깃했네요..ㅎ 음 제형은 그냥 물이에요, 흘러내리는! 근데 흡수시켜 피부에 바르면 막이 씌워진 느낌이 들어요. 그 느낌이 묘하게 결정리가 된거 같은 착각을 들게해요. 물론 자극이 없어요! 제품 자체가 순하고 화장솜도 안쓰니까요! 근데 엄청난 결 정리 효과는 없었던 거 같아요. 그래도 향도 무향이고, 제품 자체가 자극이 된다는 건 없으니까 궁금하시면 써보셔도 괜찮을 듯해요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.24,5점만점에 5점,인절미송편인절미,건성에 좋아요,피부타입,건성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"☆한줄평
급속 결정돈에 최적화된 토너

■평소피부
ㅡ오랜 화장솜 닥토로인해 피부장벽이 다 무너지고
정말 심한 악건성+ 민감성피부입니다.

-에이시카 토너를 쓰기 직전에는
피부 좁쌀,붉은기,따가움,건조함,피부 심하게 거칠고 최악의 피부상태였습니다
그래서 속는셈치고 일단 에이시카토너+ 앰플 샘플을 써봤는데 즉각적인 결정돈 효과를 봤습니다

■효과
ㅡ즉각적이고 확실한 결정돈 효과
:거칠었던 피부결이 진짜 부드러워졌습니다
결정돈효과 하나는 최고입니다

ㅡ진정+ 건조증 완화
: 어느정도는 건조증과 진정효과가 있는거같습니다

■ 총평
피부가 정말 예민해서
기초화장품쓰는것만쓰고 잘 안바꾸는데
에이시카토너는 샘플 먼저써보고
즉각적인 결정돈효과에 감탄하면서
바로 본품까지 주문했습니다."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.20,5점만점에 4점,킹왕짱기여미,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,다른 제품 토너 사러 매장 갔는데 올리브영 직원분이 추천해 주셔서 사게 되었습니다. 아직은 효과를 잘 모르겠지만 1주 정도 쓰면 피부가 좋아질 것 같아요. 피부과에서도 이 제품으로 추천 해주시고 애초에 이 제품이 여드름용으로 나온거라 믿고 살 수 있었던 것 같네요. 닥토로도 좋습니다!
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.05,5점만점에 5점,돈은내가다쓰는건지,건성에 좋아요,피부타입,건성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,원래도 에스트라 로션 크림 에센스 다 사용했는데 토너도 나왔더라고요! 아토베리어365라인도 다 써보고 이 라인도 다 사용해봤는데 저는 다 너무 좋았어요 365라인은 보습에 초점이 맞춰진 느낌이고 이건 피부 진정이랑 흔적에 초점이 맞춰진 느낌인데 저는 두 라인 다 순해서 그런지 크게 트러블 없이 사용했고 이 진정 라인은 피부 예민할 때 발라주는데 이 라인 바르고 나면 확실히 진정된다고 느껴질 때가 많았어요 가볍게 진정이나 흔적 케어 가능한 제품 찾으시면 이 진정 라인 추천해요 얼굴에 가장 먼저 바르는 게 토너라서 저는 토너가 젤 중요하다고 생각하는데 이건 너무 끈적이거나 무겁지 않고 딱 촉촉한 제형이라고 느껴졌고 발랐을 때 흡수 빠르고 속건조 잡아주는 느낌이라서 토너 패드로 얼굴 한번 닦아내고 이건 딱 바르고 세럼 크림까지 발라주면 하나도 안 건조하고 화장도 잘 먹어서 좋았어요 이 진정 라인 다른 제품이 잘 맞았다면 완전 추천하고 촉촉하고 순한 토너 찾으셨다면 추천해요 이 라인 패드도 있는데 그건 패드가 너무 얇아서 닦아내기에는 아쉬웠는데 이건 귀찮지만 솜에 따로 적셔서 사용 가능하다는 것도 장점인 것 같아요 아쉬운 건 용량 대비 가격ㅠㅠ
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.02,5점만점에 5점,복구,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"저번에 샘플로 받은걸 써보고 닦아내지 않고 손에 적정량 덜어 그대로 두들기며 흡수 시켜줬을 때 효과가 좋았고, 속당김이 없어 아침 저녁으로만 가볍게 사용해주어도 화장이 들 뜨지 않았어요.
각질이 많았던 편이라 세수 하자마자 건조함이 엄청났었는데 이 제품을 쓰고나서는 각질도 적어지고 피부가 부드러워짐을 느꼈어요.
단점은 양 조절이 잘 안되면 쏟아진다는 점이예요
또 절대 닦아내는 토너로 사용하는거보다는 스킨으로 사용해야 좋더라구요."
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.02.02,5점만점에 5점,영올챙,건성에 좋아요,피부타입,건성에 좋아요,피부고민,진정에 좋아요,자극도,보통이에요,"평소에 에스트라 제품을 자주 사용하고 좋아하는데 신상티켓팅으로 사용해보게 되어 기뻤어요!!
민감한 피부에 닦토는 오히려 해가 될 수 있다고 하는데 에스트라 수분진정결토너는 흡수 시키기만 해도 피부결 정리가 된다고 해서 놀라웠어요 사용해보니 빠르게 흡수되고 적당히 촉촉해서 사용감이 좋았어요👍🏻"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.05.12,5점만점에 5점,유니는소중해,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,리뷰믿고 사봤는데 만족합니다 흐르는 제형이라 조금 힘들긴 하지만 트러블없어서 젛아요
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.04.28,5점만점에 5점,8787,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"에스트라 수분크림 써보고 스킨도 구매해봤어요!
성분이 좋아서 자극적이지 않고 큰 트러블 없었어요 ㅎㅎ
앞으로 정착하게 될 것 같아요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.04.16,5점만점에 5점,써니정,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,몇통째 사용하는지 몰라요 에스트라 세럼하고 완전 강추입니다
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.04.11,5점만점에 5점,유니는소중해,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,자극이 없는걸 우선으로 사는데 이게 저한테 맞는거같아요 순하고 좋아요
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2024.03.13,5점만점에 5점,여니조아,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,"여드름에 좋다고 추천해 주셔서 구입해봤어요
아직사용전이지만 기대됩니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.11.22,5점만점에 5점,NANAINKOREA,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"다른 화장품 쓰다가 피부가 건조하고 각질이 많이 생겼어요
올영직원분에게 추천 받고 에스트라 써봤는데 진정효과가 아주아주 좋아요 여태까지 몇달 꾸준히 쓰고있는데 피부결이 너무 너무 좋아지고 매끈해졌거든요 강추입니다"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.10.31,5점만점에 5점,yhuiop,복합성에 좋아요,피부타입,복합성에 좋아요,피부고민,진정에 좋아요,자극도,자극없이 순해요,"에스트라 시커토너는 발림성은 좋으나
사용감이 약간은 끈적거립니다.
그래서 다서용후에도 끈적이는 느낌이 있어요"
스킨/토너,0,에스트라 에이시카365 수분진정결토너 250ml,에스트라,"30,000","25,500",2023.10.19,5점만점에 5점,유니는소중해,건성에 좋아요,피부타입,건성에 좋아요,피부고민,보습에 좋아요,자극도,자극없이 순해요,닥토로 재구매 또해서 쓰고있어요 닥토하고 한번더 촵촵 발라줍니다
